id_student_assessment,id_student,id_assessment,code_module,code_presentation,date_submitted,is_banked,score
12506,158,37429,GGG,2014B,219.0,0,100.0
12507,158,37430,GGG,2014B,221.0,0,46.82438580709895
12508,158,37431,GGG,2014B,221.0,0,88.51245613159068
12509,158,37432,GGG,2014B,222.0,0,67.27733787459583
12510,158,37433,GGG,2014B,228.0,0,33.544343340810045
12511,158,37425,GGG,2014B,63.0,1,70.827233025818
12512,158,37426,GGG,2014B,123.0,0,64.5687532049087
12513,158,37427,GGG,2014B,172.0,0,85.68022508735656
12514,158,37434,GGG,2014B,217.0,0,69.88825518419995
12515,176,37428,GGG,2014B,225.0,0,95.01234977559474
12516,176,37429,GGG,2014B,220.0,0,79.8951094399382
12517,176,37430,GGG,2014B,223.0,0,94.05282553227771
12518,176,37431,GGG,2014B,226.0,0,86.53872142719595
12519,176,37432,GGG,2014B,221.0,0,89.90922293643293
12520,176,37433,GGG,2014B,225.0,0,98.60265995013918
12521,176,37425,GGG,2014B,60.0,1,90.50268872082408
12522,176,37426,GGG,2014B,116.0,0,96.0817494638843
12523,176,37427,GGG,2014B,165.0,0,76.70714669591209
12524,176,37434,GGG,2014B,230.0,0,58.004373361853524
12525,105,37428,GGG,2014B,219.0,0,59.42685599043926
12526,105,37429,GGG,2014B,218.0,0,73.23918692208468
12527,105,37430,GGG,2014B,227.0,0,43.89776929982596
12528,105,37431,GGG,2014B,229.0,0,60.18842545562705
12529,105,37432,GGG,2014B,221.0,1,39.1317862649737
12530,105,37433,GGG,2014B,231.0,0,74.14735152957985
12531,105,37425,GGG,2014B,65.0,1,61.44377782737771
12532,105,37426,GGG,2014B,124.0,0,37.05802134339022
12533,105,37427,GGG,2014B,161.0,0,54.93072887994799
12534,105,37434,GGG,2014B,228.0,0,50.00319733891759
12535,75,37428,GGG,2014B,217.0,0,53.09325450513845
12536,75,37429,GGG,2014B,231.0,0,52.50605267408529
12537,75,37430,GGG,2014B,225.0,0,84.01620182805227
12538,75,37431,GGG,2014B,230.0,0,42.57712534405133
12539,75,37432,GGG,2014B,219.0,1,89.65271943833432
12540,75,37433,GGG,2014B,229.0,0,64.997944507932
12541,75,37425,GGG,2014B,68.0,0,84.48818975797356
12542,75,37426,GGG,2014B,114.0,0,69.77171502076013
12543,75,37427,GGG,2014B,164.0,0,71.82950531909691
12544,75,37434,GGG,2014B,228.0,0,67.57862088076777
12545,128,37428,GGG,2014B,230.0,0,61.572335752491675
12546,128,37429,GGG,2014B,224.0,0,96.674195431746
12547,128,37430,GGG,2014B,227.0,0,100.0
12548,128,37431,GGG,2014B,217.0,0,53.7481861663875
12549,128,37432,GGG,2014B,219.0,0,51.83483387649465
12550,128,37433,GGG,2014B,228.0,0,60.09569798085627
12551,128,37425,GGG,2014B,57.0,0,100.0
12552,128,37426,GGG,2014B,125.0,0,5.9121880183856135
12553,128,37427,GGG,2014B,167.0,0,100.0
12554,128,37434,GGG,2014B,223.0,0,46.8596803440824
12555,177,37428,GGG,2014B,219.0,1,61.963474557855086
12556,177,37429,GGG,2014B,228.0,0,63.11682294161232
12557,177,37430,GGG,2014B,230.0,0,65.97901845854958
12558,177,37431,GGG,2014B,219.0,0,73.17854681796359
12559,177,37432,GGG,2014B,220.0,1,32.71615477753286
12560,177,37433,GGG,2014B,230.0,0,61.39064174551913
12561,177,37425,GGG,2014B,62.0,1,92.52078790796386
12562,177,37426,GGG,2014B,114.0,0,92.11337316454578
12563,177,37427,GGG,2014B,174.0,0,60.176242944861144
12564,177,37434,GGG,2014B,217.0,0,21.483947123395517
12565,84,37428,GGG,2014B,222.0,0,42.85601251937761
12566,84,37429,GGG,2014B,223.0,0,59.48737800664217
12567,84,37430,GGG,2014B,226.0,0,81.595222430864
12568,84,37431,GGG,2014B,226.0,0,94.36431344937577
12569,84,37432,GGG,2014B,218.0,0,54.86030982148293
12570,84,37433,GGG,2014B,221.0,0,100.0
12571,84,37425,GGG,2014B,64.0,1,55.284114740097976
12572,84,37426,GGG,2014B,125.0,0,94.54335821609462
12573,84,37427,GGG,2014B,166.0,0,91.34178808444102
12574,84,37434,GGG,2014B,223.0,0,0.0
12575,112,37428,GGG,2014B,227.0,0,63.93799378335774
12576,112,37429,GGG,2014B,224.0,0,54.48214269393608
12577,112,37430,GGG,2014B,224.0,0,57.974396662999865
12578,112,37431,GGG,2014B,218.0,0,84.186619124516
12579,112,37432,GGG,2014B,220.0,0,46.20443892914723
12580,112,37433,GGG,2014B,226.0,1,57.46493935857104
12581,112,37425,GGG,2014B,57.0,0,44.498884495092014
12582,112,37426,GGG,2014B,122.0,0,99.59574387896697
12583,112,37427,GGG,2014B,175.0,0,49.45384126536294
12584,112,37434,GGG,2014B,224.0,1,66.03689365503864
12585,164,37428,GGG,2014B,231.0,0,65.55422031238287
12586,164,37429,GGG,2014B,226.0,1,90.63901759859317
12587,164,37430,GGG,2014B,217.0,0,57.04536648298142
12588,164,37431,GGG,2014B,219.0,0,86.67182157839548
12589,164,37432,GGG,2014B,226.0,1,56.33901539024984
12590,164,37433,GGG,2014B,227.0,0,76.99208674258503
12591,164,37425,GGG,2014B,67.0,0,40.813931503343255
12592,164,37426,GGG,2014B,126.0,0,79.64660188533344
12593,164,37427,GGG,2014B,175.0,0,53.05895626147891
12594,164,37434,GGG,2014B,231.0,0,85.17444100150725
12595,198,37428,GGG,2014B,224.0,0,50.29985150772749
12596,198,37429,GGG,2014B,222.0,0,73.49272380267035
12597,198,37430,GGG,2014B,217.0,0,55.4017942800884
12598,198,37431,GGG,2014B,222.0,0,56.97092091396643
12599,198,37432,GGG,2014B,217.0,0,89.76969363818634
12600,198,37433,GGG,2014B,221.0,1,30.871993900466066
12601,198,37425,GGG,2014B,69.0,0,50.228959880098245
12602,198,37426,GGG,2014B,119.0,0,89.05992841224261
12603,198,37427,GGG,2014B,170.0,0,45.722236213651186
12604,198,37434,GGG,2014B,226.0,0,90.01787577383581
12605,114,37428,GGG,2014B,219.0,0,78.90669817203775
12606,114,37429,GGG,2014B,222.0,0,83.12905467185568
12607,114,37430,GGG,2014B,228.0,0,100.0
12608,114,37431,GGG,2014B,226.0,0,56.85231353874362
12609,114,37432,GGG,2014B,218.0,0,58.263246766997014
12610,114,37433,GGG,2014B,217.0,0,19.683540986972048
12611,114,37425,GGG,2014B,64.0,0,66.70092095657171
12612,114,37426,GGG,2014B,112.0,0,42.28939779586239
12613,114,37427,GGG,2014B,166.0,0,85.5235534584922
12614,114,37434,GGG,2014B,230.0,0,55.63891695983774
12615,63,37428,GGG,2014B,222.0,0,53.479720465604814
12616,63,37429,GGG,2014B,220.0,0,69.96824127108962
12617,63,37430,GGG,2014B,219.0,0,52.117096615272246
12618,63,37431,GGG,2014B,228.0,1,63.636788384934476
12619,63,37432,GGG,2014B,219.0,0,84.89204271932674
12620,63,37433,GGG,2014B,226.0,0,93.80886170054325
12621,63,37425,GGG,2014B,59.0,0,100.0
12622,63,37426,GGG,2014B,123.0,0,49.03704175332899
12623,63,37427,GGG,2014B,174.0,0,75.57548509616674
12624,63,37434,GGG,2014B,224.0,1,75.03152019971061
12625,102,37428,GGG,2014B,230.0,0,66.20433662096
12626,102,37429,GGG,2014B,226.0,0,71.71310575101194
12627,102,37430,GGG,2014B,225.0,0,42.68542314836745
12628,102,37431,GGG,2014B,223.0,1,51.94933288374472
12629,102,37432,GGG,2014B,219.0,0,34.342308897720955
12630,102,37433,GGG,2014B,229.0,1,47.852434494736656
12631,102,37425,GGG,2014B,57.0,1,39.219243542331995
12632,102,37426,GGG,2014B,118.0,0,100.0
12633,102,37427,GGG,2014B,162.0,0,66.42332112379276
12634,102,37434,GGG,2014B,231.0,0,68.9879976615089
12635,45,37428,GGG,2014B,230.0,0,50.532276246217904
12636,45,37429,GGG,2014B,225.0,0,67.25806774236821
12637,45,37430,GGG,2014B,221.0,0,74.85999694143382
12638,45,37431,GGG,2014B,227.0,0,59.479398576829055
12639,45,37432,GGG,2014B,231.0,0,57.730733555438015
12640,45,37433,GGG,2014B,228.0,1,75.69827360852844
12641,45,37425,GGG,2014B,59.0,0,35.52550017895183
12642,45,37426,GGG,2014B,118.0,1,72.75926846698131
12643,45,37427,GGG,2014B,164.0,0,44.83195853461234
12644,45,37434,GGG,2014B,217.0,0,28.833362014941194
12645,59,37428,GGG,2014B,228.0,1,100.0
12646,59,37429,GGG,2014B,229.0,0,39.21949544738118
12647,59,37430,GGG,2014B,218.0,0,31.02913112441908
12648,59,37431,GGG,2014B,230.0,0,48.59962072428992
12649,59,37432,GGG,2014B,222.0,0,74.38908479675123
12650,59,37433,GGG,2014B,222.0,0,59.028009393601565
12651,59,37425,GGG,2014B,67.0,1,96.219720197308
12652,59,37426,GGG,2014B,118.0,1,51.04019580952496
12653,59,37427,GGG,2014B,170.0,1,73.77773654417594
12654,59,37434,GGG,2014B,218.0,0,64.22888985360802
12655,66,37428,GGG,2014B,222.0,1,62.926305918585385
12656,66,37429,GGG,2014B,217.0,0,29.344646560272487
12657,66,37430,GGG,2014B,219.0,0,67.93159353070192
12658,66,37431,GGG,2014B,222.0,0,54.50646401429776
12659,66,37432,GGG,2014B,219.0,0,75.00982187284761
12660,66,37433,GGG,2014B,221.0,0,76.71782862739627
12661,66,37425,GGG,2014B,68.0,1,68.8990970209814
12662,66,37426,GGG,2014B,115.0,0,91.69410264482185
12663,66,37427,GGG,2014B,170.0,0,70.96976213728284
12664,66,37434,GGG,2014B,218.0,0,85.26647005798272
12665,106,37428,GGG,2014B,218.0,0,22.39036512995014
12666,106,37429,GGG,2014B,225.0,0,52.02816435672648
12667,106,37430,GGG,2014B,231.0,1,74.54477723702736
12668,106,37431,GGG,2014B,220.0,0,31.696856958514417
12669,106,37432,GGG,2014B,218.0,0,75.29411666955177
12670,106,37433,GGG,2014B,228.0,0,90.59288290208471
12671,106,37425,GGG,2014B,68.0,0,46.34680721517442
12672,106,37426,GGG,2014B,116.0,1,76.81561683852411
12673,106,37427,GGG,2014B,161.0,0,39.932699252293666
12674,106,37434,GGG,2014B,222.0,0,46.80111615348094
12675,113,37428,GGG,2014B,231.0,0,63.672982056384285
12676,113,37429,GGG,2014B,220.0,0,59.64032104207688
12677,113,37430,GGG,2014B,223.0,0,80.49574850650063
12678,113,37431,GGG,2014B,226.0,1,69.9659459187932
12679,113,37432,GGG,2014B,228.0,1,34.34156417856558
12680,113,37433,GGG,2014B,218.0,0,72.10285728545894
12681,113,37425,GGG,2014B,67.0,0,45.75348141354006
12682,113,37426,GGG,2014B,118.0,0,60.01738650202914
12683,113,37427,GGG,2014B,167.0,0,78.74955058130621
12684,113,37434,GGG,2014B,220.0,0,62.66535064998032
12685,50,37428,GGG,2014B,228.0,1,54.9807008373092
12686,50,37429,GGG,2014B,225.0,0,66.26345722205232
12687,50,37430,GGG,2014B,222.0,0,46.16338229499374
12688,50,37431,GGG,2014B,218.0,0,83.49439350979628
12689,50,37432,GGG,2014B,223.0,0,83.99754940652326
12690,50,37433,GGG,2014B,219.0,1,70.34186935322155
12691,50,37425,GGG,2014B,63.0,1,45.36772492524896
12692,50,37426,GGG,2014B,112.0,0,84.36625594264939
12693,50,37427,GGG,2014B,163.0,0,76.99848614373921
12694,50,37434,GGG,2014B,226.0,0,73.82521595148624
12695,196,37428,GGG,2014B,219.0,1,100.0
12696,196,37429,GGG,2014B,222.0,1,5.388039056284057
12697,196,37430,GGG,2014B,218.0,0,48.65089581224264
12698,196,37431,GGG,2014B,219.0,0,62.55471484641758
12699,196,37432,GGG,2014B,227.0,0,72.87235645578781
12700,196,37433,GGG,2014B,220.0,0,45.79875617792613
12701,196,37425,GGG,2014B,66.0,0,82.0733932071249
12702,196,37426,GGG,2014B,118.0,0,73.9608957451363
12703,196,37427,GGG,2014B,173.0,0,81.99766525693275
12704,196,37434,GGG,2014B,217.0,0,26.837902191921103
12705,186,37428,GGG,2014B,225.0,1,66.0050761170229
12706,186,37429,GGG,2014B,218.0,0,90.0123244903326
12707,186,37430,GGG,2014B,226.0,0,66.24897390847435
12708,186,37431,GGG,2014B,228.0,0,84.2570378762461
12709,186,37432,GGG,2014B,226.0,0,72.89778717657406
12710,186,37433,GGG,2014B,225.0,0,60.73565040896589
12711,186,37425,GGG,2014B,62.0,1,46.93182093659621
12712,186,37426,GGG,2014B,123.0,0,72.16953751474206
12713,186,37427,GGG,2014B,173.0,0,32.85382229218583
12714,186,37434,GGG,2014B,229.0,0,45.58589699545584
12715,139,37428,GGG,2014B,219.0,0,24.469911952911083
12716,139,37429,GGG,2014B,218.0,1,48.14898901297458
12717,139,37430,GGG,2014B,217.0,0,49.22079147684107
12718,139,37431,GGG,2014B,231.0,0,72.03809155641463
12719,139,37432,GGG,2014B,224.0,0,54.200933403680416
12720,139,37433,GGG,2014B,225.0,0,52.551689370830886
12721,139,37425,GGG,2014B,59.0,0,38.91196599301622
12722,139,37426,GGG,2014B,116.0,0,64.53003255985357
12723,139,37427,GGG,2014B,172.0,0,59.72512327542774
12724,139,37434,GGG,2014B,225.0,0,85.61694160987489
12725,178,37428,GGG,2014B,229.0,0,30.406610886650796
12726,178,37429,GGG,2014B,230.0,1,67.29010008565346
12727,178,37430,GGG,2014B,227.0,0,63.3593500090914
12728,178,37431,GGG,2014B,225.0,0,73.54370941022285
12729,178,37432,GGG,2014B,220.0,1,72.20997546222152
12730,178,37433,GGG,2014B,230.0,0,51.229835854292865
12731,178,37425,GGG,2014B,61.0,1,43.394264126074454
12732,178,37426,GGG,2014B,118.0,0,39.638838016091555
12733,178,37427,GGG,2014B,162.0,0,94.90119005411677
12734,178,37434,GGG,2014B,224.0,0,53.80263250999485
12735,136,37428,GGG,2014B,221.0,0,100.0
12736,136,37429,GGG,2014B,219.0,0,61.38051471003697
12737,136,37430,GGG,2014B,229.0,0,49.25577579916292
12738,136,37431,GGG,2014B,220.0,0,47.97509336979993
12739,136,37432,GGG,2014B,229.0,0,35.35744801090039
12740,136,37433,GGG,2014B,217.0,1,49.9636462742386
12741,136,37425,GGG,2014B,69.0,0,57.411170174061226
12742,136,37426,GGG,2014B,125.0,0,74.34075008735033
12743,136,37427,GGG,2014B,165.0,1,32.63465621899405
12744,136,37434,GGG,2014B,230.0,0,100.0
12745,160,37428,GGG,2014B,229.0,0,100.0
12746,160,37429,GGG,2014B,219.0,0,59.23744318601869
12747,160,37430,GGG,2014B,217.0,1,39.646464461486794
12748,160,37431,GGG,2014B,227.0,0,41.10060209478966
12749,160,37432,GGG,2014B,227.0,0,67.44435874382913
12750,160,37433,GGG,2014B,228.0,0,67.32444579626527
12751,160,37425,GGG,2014B,68.0,0,88.14640774862535
12752,160,37426,GGG,2014B,121.0,0,75.27785435520852
12753,160,37427,GGG,2014B,170.0,1,54.53027315840132
12754,160,37434,GGG,2014B,229.0,0,70.74248790977161
12755,36,37428,GGG,2014B,223.0,0,55.946793027650926
12756,36,37429,GGG,2014B,218.0,0,74.23622410390797
12757,36,37430,GGG,2014B,222.0,1,88.02657318032294
12758,36,37431,GGG,2014B,220.0,0,66.49944271503797
12759,36,37432,GGG,2014B,230.0,0,30.83117268231115
12760,36,37433,GGG,2014B,221.0,0,70.63640172033168
12761,36,37425,GGG,2014B,62.0,0,20.838590621292553
12762,36,37426,GGG,2014B,123.0,0,50.824934371882506
12763,36,37427,GGG,2014B,161.0,0,70.39927588043166
12764,36,37434,GGG,2014B,223.0,0,91.28095246968196
12765,7,37428,GGG,2014B,221.0,0,62.906022423294196
12766,7,37429,GGG,2014B,230.0,0,60.85207896376499
12767,7,37430,GGG,2014B,225.0,0,71.27185353244413
12768,7,37431,GGG,2014B,225.0,0,75.48174667862921
12769,7,37432,GGG,2014B,224.0,0,53.263344694262656
12770,7,37433,GGG,2014B,227.0,0,42.12964935592257
12771,7,37425,GGG,2014B,65.0,0,67.25007784929737
12772,7,37426,GGG,2014B,118.0,0,84.68583297347232
12773,7,37427,GGG,2014B,175.0,0,37.56926986467093
12774,7,37434,GGG,2014B,224.0,0,51.955933098862346
12775,81,37428,GGG,2014B,231.0,0,77.6274855592476
12776,81,37429,GGG,2014B,221.0,0,80.19397891766604
12777,81,37430,GGG,2014B,220.0,1,63.5573240788843
12778,81,37431,GGG,2014B,222.0,0,65.8959836733573
12779,81,37432,GGG,2014B,227.0,0,63.64890252901062
12780,81,37433,GGG,2014B,231.0,0,81.62338259696116
12781,81,37425,GGG,2014B,61.0,0,90.03336292784151
12782,81,37426,GGG,2014B,125.0,0,78.6967970900443
12783,81,37427,GGG,2014B,161.0,0,67.29099885021296
12784,81,37434,GGG,2014B,219.0,1,63.012056484897286
12785,119,37428,GGG,2014B,220.0,0,43.43685705739588
12786,119,37429,GGG,2014B,231.0,0,89.64662707542912
12787,119,37430,GGG,2014B,224.0,0,66.55246345982421
12788,119,37431,GGG,2014B,226.0,0,79.79167019225582
12789,119,37432,GGG,2014B,228.0,0,59.499492523207735
12790,119,37433,GGG,2014B,223.0,0,64.34183029103534
12791,119,37425,GGG,2014B,68.0,0,63.02581091192276
12792,119,37426,GGG,2014B,112.0,0,93.97990267538944
12793,119,37427,GGG,2014B,166.0,0,100.0
12794,119,37434,GGG,2014B,221.0,0,55.788839430864826
12795,117,37428,GGG,2014B,221.0,1,77.98885664838458
12796,117,37429,GGG,2014B,228.0,0,33.836292021874854
12797,117,37430,GGG,2014B,219.0,0,59.743026373093485
12798,117,37431,GGG,2014B,231.0,0,74.71328488279879
12799,117,37432,GGG,2014B,219.0,0,72.47047539800724
12800,117,37433,GGG,2014B,217.0,0,58.84783096479899
12801,117,37425,GGG,2014B,56.0,0,67.70994846270959
12802,117,37426,GGG,2014B,120.0,0,100.0
12803,117,37427,GGG,2014B,171.0,0,100.0
12804,117,37434,GGG,2014B,230.0,0,38.25853685200266
12805,188,37428,GGG,2014B,223.0,0,85.57736629431699
12806,188,37429,GGG,2014B,217.0,0,58.92428797875212
12807,188,37430,GGG,2014B,227.0,0,29.730647927834347
12808,188,37431,GGG,2014B,224.0,0,60.391269840989935
12809,188,37432,GGG,2014B,223.0,1,50.78955869940716
12810,188,37433,GGG,2014B,218.0,0,56.662897186686074
12811,188,37425,GGG,2014B,66.0,1,53.945882017305976
12812,188,37426,GGG,2014B,116.0,0,61.07685496172782
12813,188,37427,GGG,2014B,161.0,0,80.44859568806723
12814,188,37434,GGG,2014B,225.0,0,64.47574647033302
12815,172,37428,GGG,2014B,230.0,0,49.096830960397426
12816,172,37429,GGG,2014B,221.0,0,93.35345440731733
12817,172,37430,GGG,2014B,227.0,0,70.47478755014976
12818,172,37431,GGG,2014B,231.0,1,34.5638324737836
12819,172,37432,GGG,2014B,223.0,0,57.993635548519705
12820,172,37433,GGG,2014B,230.0,0,43.37059122978428
12821,172,37425,GGG,2014B,62.0,0,66.29991747199612
12822,172,37426,GGG,2014B,117.0,0,91.93772008056969
12823,172,37427,GGG,2014B,168.0,0,80.61834507528123
12824,172,37434,GGG,2014B,221.0,0,41.846207460133535
12825,14,37428,GGG,2014B,226.0,0,63.36223920124796
12826,14,37429,GGG,2014B,220.0,0,56.540274178103175
12827,14,37430,GGG,2014B,217.0,0,52.27177634852033
12828,14,37431,GGG,2014B,220.0,0,84.13493866510117
12829,14,37432,GGG,2014B,221.0,0,87.32399348358697
12830,14,37433,GGG,2014B,227.0,0,85.23235191061434
12831,14,37425,GGG,2014B,68.0,1,90.87902759907948
12832,14,37426,GGG,2014B,118.0,0,84.57728644460833
12833,14,37427,GGG,2014B,162.0,0,79.23039473507225
12834,14,37434,GGG,2014B,221.0,0,75.09569640833983
12835,104,37428,GGG,2014B,230.0,0,100.0
12836,104,37429,GGG,2014B,227.0,0,64.71657963955667
12837,104,37430,GGG,2014B,226.0,0,46.26512674240945
12838,104,37431,GGG,2014B,223.0,1,4.45396195050067
12839,104,37432,GGG,2014B,231.0,0,74.90418548874153
12840,104,37433,GGG,2014B,219.0,0,49.12762631842355
12841,104,37425,GGG,2014B,64.0,1,51.093759780222314
12842,104,37426,GGG,2014B,122.0,0,100.0
12843,104,37427,GGG,2014B,162.0,0,53.038411890230066
12844,104,37434,GGG,2014B,219.0,0,100.0
12845,28,37428,GGG,2014B,229.0,0,71.3016239518743
12846,28,37429,GGG,2014B,221.0,0,46.87841032202767
12847,28,37430,GGG,2014B,230.0,0,39.957935107094144
12848,28,37431,GGG,2014B,220.0,0,75.2951099091699
12849,28,37432,GGG,2014B,223.0,0,61.77013137220253
12850,28,37433,GGG,2014B,218.0,0,26.764112195056946
12851,28,37425,GGG,2014B,62.0,0,52.73224956374196
12852,28,37426,GGG,2014B,126.0,1,59.71091629878978
12853,28,37427,GGG,2014B,169.0,1,73.86976318288811
12854,28,37434,GGG,2014B,231.0,0,47.773738484143706
12855,132,37428,GGG,2014B,218.0,0,59.35240863942527
12856,132,37429,GGG,2014B,228.0,0,76.4059237016105
12857,132,37430,GGG,2014B,223.0,1,52.856331701461784
12858,132,37431,GGG,2014B,218.0,0,77.35128595501813
12859,132,37432,GGG,2014B,218.0,1,59.353967730077045
12860,132,37433,GGG,2014B,223.0,0,63.13291257427909
12861,132,37425,GGG,2014B,70.0,0,70.0178455874056
12862,132,37426,GGG,2014B,115.0,0,86.3973681708029
12863,132,37427,GGG,2014B,166.0,1,71.71649023938033
12864,132,37434,GGG,2014B,227.0,0,60.361251642174274
12865,183,37428,GGG,2014B,219.0,0,60.555012168481475
12866,183,37429,GGG,2014B,220.0,0,83.10153463074217
12867,183,37430,GGG,2014B,226.0,0,52.78836805709078
12868,183,37431,GGG,2014B,225.0,0,55.46302681684195
12869,183,37432,GGG,2014B,219.0,0,67.15135414613648
12870,183,37433,GGG,2014B,223.0,0,48.03020143349114
12871,183,37425,GGG,2014B,66.0,0,34.035386684181645
12872,183,37426,GGG,2014B,121.0,0,73.6613337295994
12873,183,37427,GGG,2014B,172.0,0,85.72473895750989
12874,183,37434,GGG,2014B,224.0,0,69.43484563627841
12875,91,37428,GGG,2014B,217.0,1,68.74420036968269
12876,91,37429,GGG,2014B,226.0,1,48.32027467082128
12877,91,37430,GGG,2014B,225.0,0,100.0
12878,91,37431,GGG,2014B,228.0,0,71.76264796691443
12879,91,37432,GGG,2014B,221.0,0,64.5728440079686
12880,91,37433,GGG,2014B,222.0,0,97.20369315939826
12881,91,37425,GGG,2014B,58.0,0,88.7122389382872
12882,91,37426,GGG,2014B,120.0,0,51.56275568245002
12883,91,37427,GGG,2014B,168.0,0,75.54917202216794
12884,91,37434,GGG,2014B,227.0,0,87.6296621206253
12885,39,37428,GGG,2014B,218.0,0,52.28997950112165
12886,39,37429,GGG,2014B,230.0,0,69.75240269001603
12887,39,37430,GGG,2014B,226.0,0,74.8419308919551
12888,39,37431,GGG,2014B,228.0,0,47.17260317675052
12889,39,37432,GGG,2014B,231.0,0,69.94195135285418
12890,39,37433,GGG,2014B,223.0,0,79.2453752474862
12891,39,37425,GGG,2014B,57.0,0,71.1163430064762
12892,39,37426,GGG,2014B,115.0,0,70.32704431739353
12893,39,37427,GGG,2014B,167.0,0,57.964221345923086
12894,39,37434,GGG,2014B,229.0,1,55.37067755275042
12895,29,37428,GGG,2014B,224.0,0,72.4248996606043
12896,29,37429,GGG,2014B,223.0,0,50.76586438975785
12897,29,37430,GGG,2014B,231.0,0,55.647658036875384
12898,29,37431,GGG,2014B,225.0,0,94.74951511185014
12899,29,37432,GGG,2014B,221.0,1,67.79276551457423
12900,29,37433,GGG,2014B,221.0,0,49.013525157440384
12901,29,37425,GGG,2014B,57.0,0,36.93205194834371
12902,29,37426,GGG,2014B,119.0,0,83.79047452958345
12903,29,37427,GGG,2014B,161.0,0,80.09557524163436
12904,29,37434,GGG,2014B,223.0,0,62.187480618580665
12905,33,37428,GGG,2014B,224.0,0,78.03497260405456
12906,33,37429,GGG,2014B,228.0,1,75.48224941060253
12907,33,37430,GGG,2014B,220.0,1,65.09569439823541
12908,33,37431,GGG,2014B,227.0,0,85.32002045127851
12909,33,37432,GGG,2014B,218.0,0,44.87852210956651
12910,33,37433,GGG,2014B,223.0,0,65.40093069812373
12911,33,37425,GGG,2014B,67.0,0,64.9939835436276
12912,33,37426,GGG,2014B,119.0,0,97.96729477340072
12913,33,37427,GGG,2014B,174.0,0,71.01487615243931
12914,33,37434,GGG,2014B,227.0,0,37.8684180390718
12915,199,37428,GGG,2014B,230.0,0,64.36676578123895
12916,199,37429,GGG,2014B,225.0,0,99.45508948994018
12917,199,37430,GGG,2014B,222.0,0,54.94217460958314
12918,199,37431,GGG,2014B,226.0,0,68.08213382075397
12919,199,37432,GGG,2014B,225.0,0,72.77208759507275
12920,199,37433,GGG,2014B,222.0,0,62.59735185522266
12921,199,37425,GGG,2014B,61.0,0,79.96982015590432
12922,199,37426,GGG,2014B,119.0,0,42.26497841878658
12923,199,37427,GGG,2014B,170.0,1,80.08848896472504
12924,199,37434,GGG,2014B,230.0,0,53.738387094301956
12925,140,37428,GGG,2014B,226.0,0,85.90515828061868
12926,140,37429,GGG,2014B,224.0,0,34.233288395253595
12927,140,37430,GGG,2014B,229.0,0,82.51196487406091
12928,140,37431,GGG,2014B,228.0,0,38.0891225526666
12929,140,37432,GGG,2014B,228.0,0,80.0690420144337
12930,140,37433,GGG,2014B,218.0,0,77.06331618041291
12931,140,37425,GGG,2014B,61.0,0,76.27500244402808
12932,140,37426,GGG,2014B,120.0,0,81.01030584087422
12933,140,37427,GGG,2014B,171.0,0,72.43334589249449
12934,140,37434,GGG,2014B,226.0,0,80.43721226286874
12935,108,37428,GGG,2014B,218.0,0,68.94727010263992
12936,108,37429,GGG,2014B,228.0,1,87.35166839330128
12937,108,37430,GGG,2014B,227.0,0,58.12614267503313
12938,108,37431,GGG,2014B,222.0,0,66.46820659359146
12939,108,37432,GGG,2014B,230.0,0,78.3726499932976
12940,108,37433,GGG,2014B,228.0,0,72.30125841840666
12941,108,37425,GGG,2014B,57.0,0,69.48150038691335
12942,108,37426,GGG,2014B,119.0,0,46.67608930305873
12943,108,37427,GGG,2014B,164.0,0,62.53745116996279
12944,108,37434,GGG,2014B,221.0,0,50.24796457768937
12945,94,37428,GGG,2014B,228.0,0,85.48398790511162
12946,94,37429,GGG,2014B,227.0,0,90.11297145454799
12947,94,37430,GGG,2014B,225.0,0,60.69067074674002
12948,94,37431,GGG,2014B,229.0,1,100.0
12949,94,37432,GGG,2014B,227.0,0,56.59463852186032
12950,94,37433,GGG,2014B,231.0,0,50.613601700362096
12951,94,37425,GGG,2014B,64.0,1,70.77538756684707
12952,94,37426,GGG,2014B,116.0,1,98.25482551329564
12953,94,37427,GGG,2014B,167.0,0,87.19094588737937
12954,94,37434,GGG,2014B,222.0,0,14.621076614088835
12955,46,37428,GGG,2014B,225.0,0,57.52824819639663
12956,46,37429,GGG,2014B,224.0,0,35.15491523692214
12957,46,37430,GGG,2014B,218.0,1,49.289934203730596
12958,46,37431,GGG,2014B,218.0,0,90.10283317233635
12959,46,37432,GGG,2014B,228.0,0,100.0
12960,46,37433,GGG,2014B,231.0,1,68.34074466166688
12961,46,37425,GGG,2014B,56.0,0,83.2667034744036
12962,46,37426,GGG,2014B,117.0,0,52.235028118509945
12963,46,37427,GGG,2014B,163.0,0,46.47328342067165
12964,46,37434,GGG,2014B,230.0,0,83.71059969916072
12965,4,37428,GGG,2014B,219.0,0,100.0
12966,4,37429,GGG,2014B,219.0,0,75.09354721361137
12967,4,37430,GGG,2014B,223.0,0,59.48961702513562
12968,4,37431,GGG,2014B,220.0,0,76.05664801612457
12969,4,37432,GGG,2014B,222.0,0,63.311525109582824
12970,4,37433,GGG,2014B,222.0,0,73.8221703056617
12971,4,37425,GGG,2014B,64.0,0,57.29497943822771
12972,4,37426,GGG,2014B,124.0,1,63.30754370336514
12973,4,37427,GGG,2014B,173.0,0,64.46894644318388
